ActorId,Name,Race,Gender,Faction
royal guard_karrod,Royal Guard,Dark Elf,Male,Royal Guard
sadas mavandes,Hand Sadas Mavandes,Dark Elf,Male,Hands of Almalexia
Salas Valor,Salas Valor,Dark Elf,Male,
Sanaso Sarothran,Sanaso Sarothran,Dark Elf,Female,
savor hlan,Hand Savor Hlan,Dark Elf,Male,Hands of Almalexia
Sendel Tedas,Sendel Tedas,Dark Elf,Male,
Suldreni Salandas,Suldreni Salandas,Dark Elf,Female,
Sunel Hlas,Sunel Hlas,Dark Elf,Male,
Tadera Andules,Tadera Andules,Dark Elf,Female,
taren andoren,Taren Andoren,Dark Elf,Male,
Torasa Aram,Torasa Aram,Dark Elf,Female,
Trels Varis,Trels Varis,Dark Elf,Male,
urvel dulni,Urvel Dulni,Dark Elf,Male,
velyna seran,Velyna Seran,Dark Elf,Female,
venasa sarano,Venasa Sarano,Dark Elf,Female,
Veros Nerethi,Veros Nerethi,Dark Elf,Male,Telvanni
vonos veri,Hand Vonos Veri,Dark Elf,Male,Hands of Almalexia
athellor,Athellor,High Elf,Male,
aldaril,Aldaril,High Elf,Male,Imperial Legion
anarenen,Anarenen,High Elf,Male,Mages Guild
andil,Andil,High Elf,Male,Telvanni
angoril,Angoril,High Elf,Male,Imperial Legion
anirne,Anirne,High Elf,Female,
ardarume,Ardarume,High Elf,Female,
arrille,Arrille,High Elf,Male,
aundae vampire 3,Vampire,High Elf,Female,
big helende,Big Helende,High Elf,Female,Thieves Guild
calmaninde,Calmaninde,High Elf,Female,
camandil,Camandil,High Elf,Female,
carecalmo,Carecalmo,High Elf,Male,
caryarel,Caryarel,High Elf,Male,
Celria,Celria,High Elf,Female,
ciralinde,Ciralinde,High Elf,Female,
culumaire,Culumaire,High Elf,Female,
cumanya,Cumanya,High Elf,Female,
dead de ship capt11-12,Ship Captain,High Elf,Male,
dead he male_01,Dead Body,High Elf,Male,
dhaunayne aundae,Dhaunayne Aundae,High Elf,Female,Clan Aundae
earmil,Earmil,High Elf,Male,
elante,Elante,High Elf,Female,
eldafire,Eldafire,High Elf,Female,
elenwen,Elenwen,High Elf,Female,
eraamion,Eraamion,High Elf,Male,Mages Guild
erissare,Erissare,High Elf,Female,
erranil,Erranil,High Elf,Female,Mages Guild
erundil,Erundil,High Elf,Male,
estalenya,Estalenya,High Elf,Female,
estirdalin,Estirdalin,High Elf,Female,Mages Guild
estoril,Estoril,High Elf,Female,Thieves Guild
Fainertil,Fainertil,High Elf,Male,Fighters Guild
faire,Faire,High Elf,Female,
falanaamo,Falanaamo,High Elf,Male,
Fanildil,Fanildil,High Elf,Male,Imperial Legion
Fiiriel,Fiiriel,High Elf,Male,Fighters Guild
fistelle,Fistelle,High Elf,Female,
gladroon,Gladroon,High Elf,Male,Clan Aundae
hecerinde,Hecerinde,High Elf,Male,Thieves Guild
hyarnarenquar,Hyarnarenquar,High Elf,Male,
iirenoore,Iirenoore,High Elf,Female,
ilmiril,Ilmiril,High Elf,Male,
imare,Imare,High Elf,Female,Hlaalu
inganar,Inganar,High Elf,Male,
iniel,Iniel,High Elf,Female,Mages Guild
irinwe,Irinwe,High Elf,Female,
iroroon,Iroroon,High Elf,Male,Clan Aundae
itermerel,Itermerel,High Elf,Male,Mages Guild
kardryn,Kardryn,High Elf,Male,
Landorume,Landorume,High Elf,Male,Imperial Legion
lorurmend,Lorurmend,High Elf,Female,Clan Aundae
meanen,Meanen,High Elf,Male,
mehrunesworshipper_f01,Worshipper,High Elf,Female,
mehrunesworshipper_m01,Worshipper,High Elf,Male,
mehrunesworshipper_m02,Worshipper,High Elf,Male,
meryaran,Meryaran,High Elf,Male,
mirkrand,Mirkrand,High Elf,Female,Clan Aundae
mollimo of cloudrest,Mollimo of Cloudrest,High Elf,Male,Telvanni
moranarg,Moranarg,High Elf,Male,Clan Aundae
mororurg,Mororurg,High Elf,Male,Clan Aundae
Mossanon,Mossanon,High Elf,Male,
nalcarya of white haven,Nalcarya of White Haven,High Elf,Female,
nande,Nande,High Elf,Male,
nelacar,Nelacar,High Elf,Male,
norionil,Norionil,High Elf,Male,
olquar,Olquar,High Elf,Male,Imperial Cult
qorwynn,Qorwynn,High Elf,Male,
rimintil,Rimintil,High Elf,Male,Telvanni
rumare,Rumare,High Elf,Male,
sanyon,Sanyon,High Elf,Male,
seanwen,Seanwen,High Elf,Male,
Siltalaure,Siltalaure,High Elf,Female,Fighters Guild
sinyaramen,Sinyaramen,High Elf,Male,
sirilonwe,Sirilonwe,High Elf,Female,Mages Guild
sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,
Sorcalin,Sorcalin,High Elf,Male,
taarie,Taarie,High Elf,Female,
tarerane,Tarerane,High Elf,Female,Clan Aundae
tauryon,Tauryon,High Elf,Male,
telinturco,Telinturco,High Elf,Male,
tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild
termanwe,Termanwe,High Elf,Female,
tragrim,Tragrim,High Elf,Male,Clan Aundae
tunengore,Tunengore,High Elf,Male,
tusamircil,Tusamircil,High Elf,Male,Mages Guild
tyermaillin,Tyermaillin,High Elf,Male,Blades
Umbacano,Umbacano,High Elf,Male,
undil,Undil,High Elf,Male,
uulernil,Uulernil,High Elf,Male,
viraninde,Viraninde,High Elf,Female,
volanaro,Volanaro,High Elf,Male,
wizard dead 00,Dead Hero,High Elf,Male,Mages Guild
yakov,Yakov,High Elf,Male,
Yanniss,Yanniss,High Elf,Male,
anarenen,Anareren,High Elf,Male,Mages Guild
arrille,Arrille,High Elf,Male,
carecalmo,Carecalmo,High Elf,Male,Dark Brotherhood
Fiiriel,Fiiriel,High Elf,Male,Fighters Guild
Mossanon,Mossanon,High Elf,Male,
yakov,Yakov,High Elf,Male,
hecerinde,Hecerinde,High Elf,Male,Thieves Guild
Firemoth_Mage,Aronil,High Elf,Male,
armion,Armion,High Elf,Male,
Elanande,Elanande,High Elf,Female,
hession,Hession,High Elf,Female,
yarnar,Yarnar,High Elf,Male,
Afer Flaccus,Afer Flaccus,Imperial,Male,East Empire Company
Afer Flaccus_guard,Afer Flaccus,Imperial,Male,East Empire Company
Alcedonia Amnis,Alcedonia Amnis,Imperial,Female,East Empire Company
antonius nuncius,Antonius Nuncius,Imperial,Male,
Apronia Alfena,Apronia Alfena,Imperial,Female,East Empire Company
Baro Egnatius,Baro Egnatius,Imperial,Male,
BM_Imperial Guard,Guard,Imperial,Male,Imperial Legion
BM_Imperial Guard_Carn1,Guard,Imperial,Male,Imperial Legion
BM_Imperial Guard_Carn2,Guard,Imperial,Male,Imperial Legion
BM_Imperial Guard_Carn3,Guard,Imperial,Male,Imperial Legion
bm_smugglers_imperial,Smuggler,Imperial,Male,
bm_smugglers_imperial_f,Smuggler,Imperial,Female,
bm_werewolf_wild07,Wandering Idiot,Imperial,Male,
bm_werewolf_wild08,Confused Lunatic,Imperial,Male,
Capiton Popillius,Capiton Popillius,Imperial,Male,
Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company
Cimber Valerius,Cimber Valerius,Imperial,Male,
Constans Atrius,Constans Atrius,Imperial,Male,East Empire Company
coventina celata,Coventina Celata,Imperial,Female,
Falco Galenus,Falco Galenus,Imperial,Male,East Empire Company
falx carius,Captain Falx Carius,Imperial,Male,Imperial Legion
falx carius2,Captain Falx Carius,Imperial,Male,Imperial Legion
gaea artoria,Gaea Artoria,Imperial,Female,Imperial Legion
glenmoril_witch_altar,Ettiene of Glenmoril Wyrd,Imperial,Female,
glenmoril_witch_altar_2,Ettiene of Glenmoril Wyrd,Imperial,Female,
glenmoril_witch_cave,Ettiene of Glenmoril Wyrd,Imperial,Female,
glenmoril_witch_cave_2,Fallaise of Glenmoril Wyrd,Imperial,Female,
glenmoril_witch_cave_3,Isobel of Glenmoril Wyrd,Imperial,Female,
Gratian Caerellius,Gratian Caerellius,Imperial,Male,East Empire Company
Gratian Caerellius_guar,Gratian Caerellius,Imperial,Male,East Empire Company
gualtierus spurius,Gualtierus Spurius,Imperial,Male,
mus roscius,Mus Roscius,Imperial,Male,
Sabinus Oranius,Sabinus Oranius,Imperial,Male,East Empire Company
Sabrina Vitellia,Sabrina Vitellia,Imperial,Female,
saenus lusius,Saenus Lusius,Imperial,Male,
severia gratius,Severia Gratius,Imperial,Female,Imperial Legion
valgus statlilius,Valgus Statlilius,Imperial,Male,Imperial Legion
vilbia herennia,Vilbia Herennia,Imperial,Female,Imperial Legion
wolfender_f_imperial,Female Imperial Innocent,Imperial,Female,
zeno faustus,Zeno Faustus,Imperial,Male,Imperial Legion
codus callonus,Codus Callonus,Imperial,Male,
Sirollus Saccus,Sirollus Saccus,Imperial,Male,Imperial Legion
a shady smuggler,Shady Smuggler,Imperial,Male,
a smuggler boss,Smuggler Boss,Imperial,Female,
adraria vandacia,Adraria Vandacia,Imperial,Female,Census and Excise
Aebondeius Jucanis,Aebondeius Jucanis,Imperial,Male,Hlaalu
agrippina herennia,Agrippina Herennia,Imperial,Female,
Ahetotis Furotis,Ahetotis Furotis,Imperial,Female,
albecius colollius,Albecius Colollius,Imperial,Male,
allian carbo,Allian Carbo,Imperial,Male,Imperial Legion
arenara,Arenara,Imperial,Female,Clan Berne
Ariulcabor Leontiulonus,Ariulcabor Leontiulonus,Imperial,Male,
arius rulician,Arius Rulician,Imperial,Male,Talos Cult
arlowe,Arlowe,Imperial,Male,
arrinis cerunia,Arrinis Cerunia,Imperial,Male,
astius hanotepelus,Astius Hanotepelus,Imperial,Male,
attelivupis catius,Attelivupis Catius,Imperial,Male,Imperial Legion
audania afronia,Audania Afronia,Imperial,Female,
audenian valius,Audenian Valius,Imperial,Male,Telvanni
Augurius Sialius,Augurius Sialius,Imperial,Male,Imperial Legion
aunius autrus,Aunius Autrus,Imperial,Male,Imperial Cult
bacola closcius,Bacola Closcius,Imperial,Male,Thieves Guild
benunius agrudilius,Benunius Agrudilius,Imperial,Male,
berne vampire 5,Vampire,Imperial,Male,
Blatta Hateria,Blatta Hateria,Imperial,Female,
Boss Crito,Boss Crito,Imperial,Male,
burcanius varo,Burcanius Varo,Imperial,Male,
Caccian Hers,Caccian Hers,Imperial,Male,
caius cosades,Caius Cosades,Imperial,Male,Blades
calvario,Calvario,Imperial,Male,Clan Berne
Canctunian Ponius,Canctunian Ponius,Imperial,Male,
cania mico,Cania Mico,Imperial,Female,Telvanni
canodia felannus,Canodia Felannus,Imperial,Female,
cassius olcinius,Cassius Olcinius,Imperial,Male,
Cavortius Albuttian,Cavortius Albuttian,Imperial,Male,Imperial Legion
chargen boat guard 2,Guard,Imperial,Male,Imperial Legion
chargen boat guard 3,Guard,Imperial,Female,Imperial Legion
chargen captain,Sellus Gravius,Imperial,Male,Imperial Legion
chargen dock guard,Guard,Imperial,Male,Imperial Legion
chargen door guard,Ganciele Douar,Imperial,Male,Imperial Legion
cidius caro,Cidius Caro,Imperial,Male,Telvanni
Cinda,Cinda,Imperial,Female,
cinia urtius,Cinia Urtius,Imperial,Female,
clagius clanler,Clagius Clanler,Imperial,Male,
clasomo,Clasomo,Imperial,Male,Clan Berne
Clecentor Aerius,Clecentor Aerius,Imperial,Male,
clibergus urgelian,Clibergus Urgelian,Imperial,Male,
clilias pullia,Clilias Pullia,Imperial,Female,Imperial Legion
cocistian quaspus,Cocistian Quaspus,Imperial,Male,Imperial Cult
codus callonus,Codus Callonus,Imperial,Male,
Coirtene Liore,Coirtene Liore,Imperial,Male,
Company Guard_unique,Company Guard,Imperial,Male,Imperial Legion
corrudus secunia,Corrudus Secunia,Imperial,Male,
craeita jullalian,Craetia Jullalian,Imperial,Female,Mages Guild
crassius curio,Crassius Curio,Imperial,Male,Hlaalu
Crottus Cedus,Crottus Cedus,Imperial,Male,
crulius pontanian,Crulius Pontanian,Imperial,Male,Imperial Cult
cunius pelelius,Cunius Pelelius,Imperial,Male,Hlaalu
dead imp male_01,Dead Body,Imperial,Male,
dead imp male_02,Dead Body,Imperial,Male,
dead imp male_tomb01,Dead Body,Imperial,Male,
dead random female,Dead Adventurer,Imperial,Female,Imperial Legion
dead random male,Dead Adventurer,Imperial,Male,Imperial Legion
depusanis denian,Depusanis Denian,Imperial,Male,
Duke's Guard,Duke's Guard,Imperial,Male,Imperial Legion
Duke's Guard_tomb,Duke's Guard,Imperial,Male,Imperial Legion
Duke's Guard_tomb2,Duke's Guard,Imperial,Male,Imperial Legion
dunius valodius,Dunius Valodius,Imperial,Male,
durus marius,Durus Marius,Imperial,Male,
duvianus platorius,Duvianus Platorius,Imperial,Male,Census and Excise
eloe,Eloe,Imperial,Female,Clan Berne
emelia duronia,Emelia Duronia,Imperial,Female,Mages Guild
Eponis Vinipter,Eponis Vinipter,Imperial,Female,
ertius fulbenus,Ertius Fulbenus,Imperial,Male,Imperial Legion
Esdrufus Harsinia,Esdrufus Harsinia,Imperial,Male,
fammana,Fammana,Imperial,Female,Clan Berne
fandus puruseius,Fandus Puruseius,Imperial,Male,Thieves Guild
Fentula Pevengius,Fentula Pevengius,Imperial,Female,
flacassia fauseius,Flacassia Fauseius,Imperial,Female,Mages Guild
flaenia amiulusus,Flaenia Amiulusus,Imperial,Female,Fighters Guild
Fralvia Sibassius,Fralvia Sibassius,Imperial,Female,
Frinnius Posuceius,Frinnius Posuceius,Imperial,Male,Hlaalu
fruscia abitius,Fruscia Abitius,Imperial,Female,Hlaalu
Furius Acilius,Furius Acilius,Imperial,Male,
general darius,Darius,Imperial,Male,Imperial Legion
gergio,Gergio,Imperial,Male,Clan Berne
germia,Germia,Imperial,Female,Clan Berne
Glallian Maraennius,Glallian Maraennius,Imperial,Male,Imperial Legion
hasphat antabolis,Hasphat Antabolis,Imperial,Male,Fighters Guild
horulia jannus,Horulia Jannus,Imperial,Female,
idonea munia,Idonea Munia,Imperial,Female,
Ildogesto,Ildogesto,Imperial,Male,Clan Berne
imperial archer,Imperial Archer,Imperial,Male,
Imperial Guard,Guard,Imperial,Male,Imperial Legion
imperial guard captain,Guard Captain,Imperial,Male,Imperial Legion
Imperial Guard_company,Guard,Imperial,Male,Imperial Legion
Imperial Guard_ebonhear,Guard,Imperial,Male,Imperial Legion
Imperial Guard_prisoner,Guard,Imperial,Male,Imperial Legion
imperial templar_ebon,Jonus Maximus,Imperial,Male,Imperial Legion
iratian albarnian,Iratian Albarnian,Imperial,Male,Imperial Legion
Iulus Truptor,Iulus Truptor,Imperial,Male,Imperial Cult
ladia flarugrius,Ladia Flarugrius,Imperial,Female,Thieves Guild
Lalaine Essagan,Lalaine Essagan,Imperial,Female,
Lalatia Varian,Lalatia Varian,Imperial,Female,Imperial Cult
Larienna Macrina,Larienna Macrina,Imperial,Female,
Larisus Dergius,Larisus Dergius,Imperial,Male,
larrius varro,Larrius Varro,Imperial,Male,Imperial Legion
Lassinia Mussillius,Lassinia Mussillius,Imperial,Female,Imperial Cult
leone,Leone,Imperial,Female,Clan Berne
Letreius Muco,Letreius Muco,Imperial,Male,
levus musilchiotus,Levus Musilchiotus,Imperial,Male,
lucan ostorius,Lucan Ostorius,Imperial,Male,Thieves Guild
lucan ostorius2,Lucan Ostorius,Imperial,Male,Thieves Guild
lucretinaus olcinius,Lucretinaus Olcinius,Imperial,Male,
Lunia Menanius,Lunia Menanius,Imperial,Female,
lurius lalelius,Lurius Lalelius,Imperial,Male,
luspinian hertarian,Luspinian Hertarian,Imperial,Male,Telvanni
Luven,Luven,Imperial,Male,
maesa gabinia,Maesa Gabinia,Imperial,Female,
malpenix blonia,Malpenix Blonia,Imperial,Male,Redoran
manilian scerius,Manilian Scerius,Imperial,Male,
marara,Marara,Imperial,Female,
marsus tullius,Marsus Tullius,Imperial,Male,
Masque,Masque,Imperial,Male,
Matus Mido,Matus Mido,Imperial,Male,Imperial Legion
Mecilvus Gabenagus,Mecilvus Gabenagus,Imperial,Male,
miles gloriosus,Miles Gloriosus,Imperial,Male,
molvirian palenix,Molvirian Palenix,Imperial,Male,Imperial Legion
Moria Uulentanus,Moria Uulentanus,Imperial,Female,
Moris,Moris,Imperial,Male,
murberius harmevus,Murberius Harmevus,Imperial,Male,
Murudius Flaeus,Murudius Flaeus,Imperial,Male,
namanian facian,Namanian Facian,Imperial,Male,Morag Tong
naspis apinia,Naspis Apinia,Imperial,Male,Imperial Cult
natalinus flavonius,Natalinus Flavonius,Imperial,Male,Mages Guild
Nebia Amphia,Nebia Amphia,Imperial,Female,Imperial Legion
Nirtunus Crunus,Nirtunus Crunus,Imperial,Male,
nitterius rato,Nitterius Rato,Imperial,Male,
oritius maro,Oritius Maro,Imperial,Male,Talos Cult
Pallia Ceno,Pallia Ceno,Imperial,Female,Imperial Cult
pania cadiusus,Pania Cadiusus,Imperial,Female,
pelena acicius,Pelena Acicius,Imperial,Female,
pellecia aurrus,Pellecia Aurrus,Imperial,Female,
peregrina cnisia,Peregrina Cnisia,Imperial,Female,
persius mercius,Percius Mercius,Imperial,Male,Fighters Guild
Pilper Muspidius,Pilper Muspidius,Imperial,Male,
pilus amatius,Pilus Amatius,Imperial,Male,
pritia plalocius,Pritia Plalocius,Imperial,Female,
processus vitellius,Processus Vitellius,Imperial,Male,Imperial Cult
procyon nigilius,Procyon Nigilius,Imperial,Male,Mages Guild
pustula baenius,Pustula Baenius,Imperial,Male,
raesa pullia,Raesa Pullia,Imperial,Female,Imperial Legion
raxle berne,Raxle Berne,Imperial,Male,Clan Berne
reberio,Reberio,Imperial,Male,Clan Berne
Red Livia,Red Livia,Imperial,Female,
Ruccia Conician,Ruccia Conician,Imperial,Female,Imperial Cult
Rufinus Alleius,Rufinus Alleius,Imperial,Male,Imperial Legion
saprius entius,Saprius Entius,Imperial,Male,Imperial Legion
Sarmosia Vant,Sarmosia Vant,Imperial,Female,Imperial Cult
Sauleius Cullian,Sauleius Cullian,Imperial,Male,Imperial Cult
scelian plebo,Scelian Plebo,Imperial,Male,Imperial Cult
segunivus mantedius,Segunivus Mantedius,Imperial,Male,Imperial Cult
Seliulus Laenius,Seliulus Laenius,Imperial,Male,
Selvia Famalius,Selvia Famalius,Imperial,Female,
senilias cadiusus,Senilias Cadiusus,Imperial,Male,Mages Guild
severa magia,Severa Magia,Imperial,Female,
silius fulcinius,Silius Fulcinius,Imperial,Male,Telvanni
Sirollus Saccus,Sirollus Saccus,Imperial,Male,Imperial Legion
Sitialius Catanius,Sitialius Catanius,Imperial,Male,
Smuggler_Dead_02,Dead Smuggler,Imperial,Female,
Snowy Granius,Snowy Granius,Imperial,Male,
solea nuccusius,Solea Nuccusius,Imperial,Female,Imperial Legion
somutis vunnis,Somutis Vunnis,Imperial,Male,Imperial Cult
stentus tullius,Stentus Tullius,Imperial,Male,
stlubo otiustiris,Stlubo Otiustiris,Imperial,Male,
strillian macro,Strillian Macro,Imperial,Male,Imperial Legion
Surus Velvus,Surus Velvus,Imperial,Male,
syloria siruliulus,Syloria Siruliulus,Imperial,Female,Imperial Cult
Synnolian Tunifus,Synnolian Tunifus,Imperial,Male,Imperial Cult
tappius esdrecus,Tappius Esdrecus,Imperial,Male,
tasellis burtilius,Tasellis Burtilius,Imperial,Male,
Thraccenia Urgusiso,Thraccenia Urgusiso,Imperial,Female,
ticemius conciatius,Ticemius Conciatius,Imperial,Male,
tininnus scinia,Tininnus Scinia,Imperial,Male,
trebonius artorius,Trebonius Artorius,Imperial,Male,Mages Guild
turedus talanian,Turedus Talanian,Imperial,Male,Telvanni
Tyronius,Tyronius,Imperial,Male,
vala catraso,Vala Catraso,Imperial,Female,
vala herennius,Vala Herennius,Imperial,Male,
valvius mevureius,Valvius Mevureius,Imperial,Male,
vantustius pundus,Vantustius Pundus,Imperial,Male,Imperial Legion
varian angius,Varian Angius,Imperial,Male,Imperial Legion
Varus Vatinius,Varus Vantinius,Imperial,Male,Imperial Legion
vasesius viciulus,Vasesius Viciulus,Imperial,Male,
vertilvius cines,Vertilvius Cines,Imperial,Male,Imperial Legion
vianis tiragrius,Vianis Tiragrius,Imperial,Female,
viatrix petilia,Viatrix Petilia,Imperial,Female,Temple
viccia claevius,Viccia Claevius,Imperial,Female,Imperial Legion
Vinnus Laecinnius,Vinnus Laecinnius,Imperial,Male,Imperial Legion
vodunius nuccius,Vodunius Nuccius,Imperial,Male,
volrina quarra,Volrina Quarra,Imperial,Female,Clan Quarra
warrior dead 00,Dead Hero,Imperial,Male,Imperial Legion
wulf,Wulf,Imperial,Male,
agrippina herennia,Agrippina Herrenia,Imperial,Female,
Canctunian Ponius,Canctunian Ponius,Imperial,Male,East Empire Company
Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company
durus marius,Durus Marius,Imperial,Male,Dark Brotherhood
general darius,Darius,Imperial,Male,Imperial Legion
Letreius Muco,Letreius Muco,Imperial,Male,Imperial Cult
severa magia,Severa Magia,Imperial,Female,Dark Brotherhood
Sirollus Saccus,Sirollus Saccus,Imperial,Male,Imperial Legion
trebonius artorius,Trebonius Artorius,Imperial,Male,Mages Guild
vala catraso,Vala Catraso,Imperial,Female,Imperial Cult
Varus Vatinius,Varus Vatinius,Imperial,Male,Imperial Legion
cinia urtius,Cinia Urtius,Imperial,Female,
apelles matius,Apelles Matius,Imperial,Male,
Calvus Horatius,Calvus Horatius,Imperial,Male,
Catia Sosia,Catia Sosia,Imperial,Female,
Crito Olcinius,Crito Olcinius,Imperial,Male,Imperial Cult
Drusus Gratus,Drusus Gratus,Imperial,Male,Royal Guard
hels_assassin1,Assassin,Imperial,Male,
hels_assassin2,Assassin,Imperial,Male,
hels_assassin3,Assassin,Imperial,Male,
ignatius_flaccus,Ignatius Flaccus,Imperial,Male,
ignatius_flaccus2,Ignatius Flaccus,Imperial,Male,
ilnori_faustus,Ilnori Faustus,Imperial,Male,
Imperial Guard_M_Sadri,Elite Guard,Imperial,Male,Imperial Legion
Laurina Maria,Laurina Maria,Imperial,Female,
plitinius mero,Plitinius Mero,Imperial,Male,
Sirollus Saccus,Sirollus Saccus,Imperial,Male,Imperial Legion
Tienius Delitian,Tienius Delitian,Imperial,Male,Royal Guard
m'nashi,M'nashi,Khajiit,Male,
s'virr,S'virr,Khajiit,Male,
jobasha,Jobasha,Khajiit,Male,
abanji,Abanji,Khajiit,Female,
adanja,Adanja,Khajiit,Female,
addhiranirr,Addhiranirr,Khajiit,Female,Thieves Guild
adharanji,Adharanji,Khajiit,Female,
affri,Affri,Khajiit,Female,
ahdahni,Ahdahni,Khajiit,Female,
ahdni,Ahdni,Khajiit,Female,
ahdri,Ahdri,Khajiit,Female,
ahjara,Ahjara,Khajiit,Female,
ahnarra,Ahnarra,Khajiit,Female,
ahnassi,Ahnassi,Khajiit,Female,Thieves Guild
ahndahra,Ahndahra,Khajiit,Female,
ahnisa,Ahnisa,Khajiit,Female,
Ahzini,Ahzini,Khajiit,Female,
aina,Aina,Khajiit,Female,
ajira,Ajira,Khajiit,Female,Mages Guild
anjari,Anjari,Khajiit,Female,
Arabhi,Arabhi,Khajiit,Female,
aravi,Aravi,Khajiit,Female,
ashidasha,Ashidasha,Khajiit,Female,
Baadargo,Baadargo,Khajiit,Male,
bahdahna,Bahdahna,Khajiit,Female,
bahdrashi,Bahdrashi,Khajiit,Female,
baissa,Baissa,Khajiit,Female,
berne vampire 4,Vampire,Khajiit,Female,
bhusari,Bhusari,Khajiit,Female,
cattle_kha_f01,Cattle,Khajiit,Female,Clan Berne
cattle_kha_f02,Cattle,Khajiit,Female,Clan Berne
cattle_kha_m01,Cattle,Khajiit,Male,Clan Berne
chirranirr,Chirranirr,Khajiit,Female,Thieves Guild
dahleena,Dahleena,Khajiit,Female,
dahnara,Dahnara,Khajiit,Female,
dro'barri,Dro'Barri,Khajiit,Male,
dro'qanar,Dro'Qanar,Khajiit,Male,
dro'sakhar,Dro'Sakhar,Khajiit,Male,
dro'shavir,Dro'Shavir,Khajiit,Male,
dro'tasarr,Dro'Tasarr,Khajiit,Male,
dro'zah,Dro'Zah,Khajiit,Male,
dro'zaymar,Dro'Zaymar,Khajiit,Male,
Dro'zharim,Dro'zharim,Khajiit,Male,
dro'zhirr,Dro'Zhirr,Khajiit,Male,
ekapi,Ekapi,Khajiit,Female,
habasi,Sugar-Lips Habasi,Khajiit,Female,Thieves Guild
harassa,Harassa,Khajiit,Female,
idhassi,Idhassi,Khajiit,Female,
inerri,Inerri,Khajiit,Female,
inorra,Inorra,Khajiit,Female,
j'dato,J'Dato,Khajiit,Male,
j'dhannar,J'Dhannar,Khajiit,Male,
j'jarsha,J'Jarsha,Khajiit,Male,
j'jazha,J'Jazha,Khajiit,Male,
j'kara,J'Kara,Khajiit,Male,
j'oren_dar,Jo'Ren-Dar,Khajiit,Male,
j'othri_dar,Jo'Thri-Dar,Khajiit,Male,
j'raksa,J'Raksa,Khajiit,Male,
j'rasha,J'Rasha,Khajiit,Male,
j'zamha,J'Zamha,Khajiit,Male,
J'zhirr,J'Zhirr,Khajiit,Male,
j_saddha,J'Saddha,Khajiit,Male,
jobasha,Jobasha,Khajiit,Male,
Joshur,Joshur,Khajiit,Male,
kaasha,Kaasha,Khajiit,Female,
khajit slave male,Qa'Dar,Khajiit,Male,
khamuzi,Khamuzi,Khajiit,Female,
khazura,Khazura,Khajiit,Female,
khinjarsi,Khinjarsi,Khajiit,Female,
kiseena,Kiseena,Khajiit,Female,
kishni,Kishni,Khajiit,Female,
kisimba,Kisimba,Khajiit,Female,
kisisa,Kisisa,Khajiit,Female,
m'aiq,M'Aiq the Liar,Khajiit,Male,
m'shan,M'Shan,Khajiit,Male,
ma'dara,Ma'Dara,Khajiit,Male,
ma'jidarr,Ma'Jidarr,Khajiit,Male,
ma'khar,Ma'Khar,Khajiit,Male,
ma'zahn,Ma'Zahn,Khajiit,Male,
nisaba,Nisaba,Khajiit,Female,
quarra vampire 3,Vampire,Khajiit,Male,
ra'karim,Ra'Karim,Khajiit,Male,
ra'kothre,Ra'Kothre,Khajiit,Male,Telvanni
ra'mhirr,Ra'Mhirr,Khajiit,Male,
ra'sava,Ra'Sava,Khajiit,Male,
ra'virr,Ra'Virr,Khajiit,Male,
ra'zahr,Ra'Zahr,Khajiit,Male,
Ra'zhid,Ra'Zhid,Khajiit,Male,
Rabinna,Rabinna,Khajiit,Female,
ri'darsha,Ri'Darsha,Khajiit,Male,
ri'dumiwa,Ri'Dumiwa,Khajiit,Male,
ri'shajirr,Ri'Shajirr,Khajiit,Male,
ri'vassa,Ri'Vassa,Khajiit,Male,
ri'zaadha,Ri'Zaadha,Khajiit,Male,
s'bakha,S'Bakha,Khajiit,Male,
s'radirr,S'Radirr,Khajiit,Male,
s'rava,S'Rava,Khajiit,Male,
s'raverr,S'Raverr,Khajiit,Male,
s'renji,S'Renji,Khajiit,Male,
s'vandra,S'Vandra,Khajiit,Male,
shaba,Shaba,Khajiit,Female,
shivani,Shivani,Khajiit,Female,
sholani,Sholani,Khajiit,Male,
shotherra,Shotherra,Khajiit,Female,
thengil,Thengil,Khajiit,Male,
thief dead 00,Dead Hero,Khajiit,Female,Thieves Guild
todd_khajiit,Pretty Kitty,Khajiit,Female,
tsabhi,Tsabhi,Khajiit,Female,
tsajadhi,Tsajadhi,Khajiit,Female,
tsalani,Tsalani,Khajiit,Female,
tsani,Tsani,Khajiit,Female,
tsiya,Tsiya,Khajiit,Female,
tsrazami,Tsrazami,Khajiit,Female,
ubaasi,Ubaasi,Khajiit,Female,
udarra,Udarra,Khajiit,Female,
unjara,Unjara,Khajiit,Female,
urjorad,Urjorad,Khajiit,Male,Imperial Cult
vanjirra,Vanjirra,Khajiit,Female,
wadarkhu,Wadarkhu,Khajiit,Male,Thieves Guild
zahraji,Zahraji,Khajiit,Female,
ajira,Ajira,Khajiit,Female,Mages Guild
cattle_kha_f01,Cattle,Khajiit,Female,Clan Berne
J'zhirr,J'Zhirr,Khajiit,Male,East Empire Company
khinjarsi,Khinjarsi,Khajiit,Female,
