"Done","Conflict","Source","InfoId","Race","Gender","SpeakerId","FactionId","FactionRank","DialogueText"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Bolvus Ieneth","","","Welcome, I am Bolvus Ieneth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bormir","","","Welcome, I am Bormir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","borug gro-lazgarn","","","Welcome, I am Borug gro-Lazgarn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","boryn varen","","","Welcome, I am Boryn Varen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Boss Crito","","","Welcome, I am Boss Crito. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","botrir","","","Welcome, I am Botrir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","bovkinna","","","Welcome, I am Bovkinna. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bradil elarven","","","Welcome, I am Bradil Elarven. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bralas mels","","","Welcome, I am Bralas Mels. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bralis seralas","","","Welcome, I am Bralis Seralas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","brallion","","","Welcome, I am Brallion. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","bralsea seloth","","","Welcome, I am Bralsea Seloth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bralyn androthi","","","Welcome, I am Bralyn Androthi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","brasteir","","","Welcome, I am Brasteir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","brathus dals","","","Welcome, I am Brathus Dals. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Bravora Relavel","","","Welcome, I am Bravora Relavel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","braynas hlervu","","","Welcome, I am Braynas Hlervu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","bredasu gilaram","","","Welcome, I am Bredasu Gilaram. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","breech-star","","","Welcome, I am Breech-Star. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","brelar andas","","","Welcome, I am Brelar Andas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","brelayne verano","","","Welcome, I am Brelayne Verano. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Brelyn Indarys","","","Welcome, I am Brelyn Indarys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Brelyna Andoril","","","Welcome, I am Brelyna Andoril. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","breton dancer girl","","","Welcome, I am Marelle. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","brevasu heran","","","Welcome, I am Brevasu Heran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","breves omoril","","","Welcome, I am Breves Omoril. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","brevosi indalen","","","Welcome, I am Brevosi Indalen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Breynis Faryon","","","Welcome, I am Breynis Faryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","breyns othravel","","","Welcome, I am Breyns Othravel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","brilnosu llarys","","","Welcome, I am Brilnosu Llarys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","broris fals","","","Welcome, I am Broris Fals. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","brothes oran","","","Welcome, I am Brothes Oran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","brurid","","","Welcome, I am Brurid. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bugdul gro-kharbush","","","Welcome, I am Bugdul gro-Kharbush. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","bugdurash gra-gashel","","","Welcome, I am Bugdurash gra-Gashel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bugharz gro-ular","","","Welcome, I am Bugharz gro-Ular. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bugrash gro-gorzog","","","Welcome, I am Bugrash gro-Gorzog. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bugrol gro-bagul","","","Welcome, I am Bugrol gro-Bagul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","bula gra-muk","","","Welcome, I am Bula gra-Muk. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","bulak gra-murug","","","Welcome, I am Bulak gra-Murug. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","bulfim_gra_shugarz","","","Welcome, I am Bulfim gra-Shugarz. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","bum gra-logob","","","Welcome, I am Bum gra-Logob. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bumbub gro-murgol","","","Welcome, I am Bumbub gro-Murgol. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","bun-teemeeta","","","Welcome, I am Bun-Teemeeta. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","bunish","","","Welcome, I am Bunish. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","burcanius varo","","","Welcome, I am Burcanius Varo. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","burub gra-bamog","","","Welcome, I am Burub gra-Bamog. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","burul gro-orbuma","","","Welcome, I am Burul gro-Orbuma. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","burzob gra-sharbag","","","Welcome, I am Burzob gra-Sharbag. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","busheeus","","","Welcome, I am Busheeus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Caccian Hers","","","Welcome, I am Caccian Hers. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","calmaninde","","","Welcome, I am Calmaninde. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","camandil","","","Welcome, I am Camandil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","camas","","","Welcome, I am Camas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Canctunian Ponius","","","Welcome, I am Canctunian Ponius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","canodia felannus","","","Welcome, I am Canodia Felannus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","carecalmo","","","Welcome, I am Carecalmo. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","caryarel","","","Welcome, I am Caryarel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","cassius olcinius","","","Welcome, I am Cassius Olcinius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","celegil","","","Welcome, I am Celegil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","Celria","","","Welcome, I am Celria. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","chalone","","","Welcome, I am Chalone. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","chalureel","","","Welcome, I am Chalureel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","chargen name","","","Welcome, I am Jiub. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","chark","","","Welcome, I am Chark. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","cheesh-meeus","","","Welcome, I am Cheesh-Meeus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","chiwish","","","Welcome, I am Chiwish. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","chrelm","","","Welcome, I am Chrelm. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","chulz","","","Welcome, I am Chulz. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","chuna","","","Welcome, I am Chuna. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","cienne sintieve","","","Welcome, I am Cienne Sintieve. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Cinda","","","Welcome, I am Cinda. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","cinia urtius","","","Welcome, I am Cinia Urtius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","ciralinde","","","Welcome, I am Ciralinde. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","clagius clanler","","","Welcome, I am Clagius Clanler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Clecentor Aerius","","","Welcome, I am Clecentor Aerius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","clendil","","","Welcome, I am Clendil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","clibergus urgelian","","","Welcome, I am Clibergus Urgelian. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","Cluson","","","Welcome, I am Cluson. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","codus callonus","","","Welcome, I am Codus Callonus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Coirtene Liore","","","Welcome, I am Coirtene Liore. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","corrudus secunia","","","Welcome, I am Corrudus Secunia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","crazy_batou","","","Welcome, I am Crazy Batou. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Cristus Lync","","","Welcome, I am Cristus Lync. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Crottus Cedus","","","Welcome, I am Crottus Cedus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","culumaire","","","Welcome, I am Culumaire. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","cumanya","","","Welcome, I am Cumanya. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","dahleena","","","Welcome, I am Dahleena. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","dahnara","","","Welcome, I am Dahnara. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","dakin kuntarnammu","","","Welcome, I am Dakin Kuntarnammu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","dalami hlaalu","","","Welcome, I am Dalami Hlaalu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","daldur sarys","","","Welcome, I am Daldur Sarys. What can I do for you %PCRank?"
