,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue,,
1,id_101501956308714453,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Jobasha's Rare Books is a bookshop with a wide selection of rare and obscure books. My friend, Jobasha, a Khajiit, is the owner. The shop is here in Vivec's Foreign Quarter, in the Lower Waistworks, on the same level as the Black Shalk Cornerclub, but down at the end of the west corridor.",,
1,id_2156964222409329158,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Like Lord Nerevar, you have won the Battle of Red Mountain. And you bear Nerevar's great Ring, One-Clan-Under-Moon-and-Star. Will you make good Lord Nerevar's promises to the Ashlander tribes? We live in interesting times, %PCName.",,
1,id_23033168883176524011,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"My friend, Jobasha the Khajiit, has a bookstore, Jobasha's Rare Books. He has a remarkable selection of books -- the best on Vvardenfell, I'm sure -- and he is well-educated and well-spoken, knowledgeable in local affairs.",,
1,id_2061188022966727680,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"My friend, Jobasha the Khajiit, has a bookstore, Jobasha's Rare Books. If you will agree to travel together with me there, I will answer your questions. But before we go, I beg you to try to persuade these troublesome fools to leave us alone. Otherwise, I fear they will attack us the moment we go to leave.",,
1,id_246806287972830102,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Now that Dagoth Ur is gone, there must be an end to his dark dream sendings.",,
1,id_27780318791387024597,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Perhaps some day, yes. For example, I would greatly wish to see the Ashlands and their peoples with my own eyes. But at present, my duties to the Morag Tong do not permit me to travel.",,
1,id_6058107993067310164,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Perhaps, but I do not believe you are ready.",,
1,id_11390266152058014181,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Thank you, %PCName. I will follow you to Jobasha's Rare Books, and we will speak further there.",,
1,id_23461218033190417363,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Thank you, %PCName. I will follow you to Jobasha's Rare Books, and we will speak further there.",,
1,id_8860201551532519255,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"The Ashlanders hate the House Dunmer, who have become soft, and who have abandoned traditional ancestor worship for the gods of the Tribunal. And the Ashlanders hate outlanders, who invaded and stole their land, and forced them to live as a subject people. A reborn Nerevar who could drive out the outlander invaders, destroy the false worship of the Tribunal, and restore the pure traditional life and faith of the nomads would be a very popular hero to the Ashlanders.",,
1,id_6972632857616578,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"The sight of a free Argonian offends these racist thugs. It would tarnish my Morag Tong honor to slay them, and I don't want to trouble my friend Saralis Golmis by fighting in his club. But I must go to my friend's bookstore, where we can talk in peace. If you have a way with words, perhaps you can talk to them. Or if you have a way with money, they might be bought. Otherwise, I fear there must be bloodshed.",,
1,id_877293542484232453,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"The Temple treats the Nerevarine prophecies as heresy, and the Temple imprisons and executes heretics, unless prevented by Imperial law. But, since the Nerevarine cult is hostile to the Empire, the Empire does not interfere when Temple persecutes the cult. Ashlanders hate the Temple, and particularly the Ordinators, for their ruthless treatment of Nerevarine cultists.",,
1,id_45335682932217500,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Their hatred saddens and angers me. I hate the custom of despising another on account of his race, and I cannot forgive the narrowness of mind and poverty of spirit that assures them of their right to abuse and attack me for spite, or on a whim.",,
1,id_678171652181916488,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"To understand the Nerevarine cult, you must understand the history of the Ashlanders. Nerevar means something very different to the Ashlanders from what he means to Dunmer of the Great Houses. You should also know about the persecution of the Nerevarine, and the legacy of the False Incarnate, for the Nerevarine cult is at the heart of the ancient conflict between the nomadic Ashlanders and the settled Great House Dunmer. Here is a summary for Caius, but ask your questions, and I'll answer in detail.",,
1,id_1183240911993821101,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Very well, then. I will wait here for now.",,
1,id_21558111570454284,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"We are counted among the First Peoples. Our homeland is Argonia, or Black Marsh, in Imperial speech. I am a poor example. My parents were bound in slavery, and I have lived in Morrowind all my life. Like other Argonians who have accepted Imperial ways, I am much like any other Imperial citizen. But to be honest, we have always been a private, even secretive people, and I am not comfortable speaking in this manner. You might do better to look in books, if you are curious.",,
1,id_1497688451384520638,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"When the Ashlanders joined Nerevar in the Battle of Red Mountain, he swore on his great Ring, One-Clan-Under-Moon-and-Star, to honor the ways of the Spirits and rights of the Land. But after the victory, Ashlanders say the power-hungry Tribunal slew Nerevar in secret. Then, setting themselves up as gods, the Tribunal and the Great Houses forgot Nerevar's promises to the Tribes. Ashlanders say Nerevar will come again with his ring, cast down the false gods, and make good his promises to the Tribes.",,
1,id_2010323127278002946,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Will you travel together with me to Jobasha's Rare Books? We leave the door to the Foreign Quarter Waistworks, turn right, west, continue down the hall and across the atrium on the same level, then follow the opposite corridor west on the other side of the atrium all the way to Jobasha's door.",,
1,id_178631673225958934,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Will you travel together with me to Jobasha's Rare Books? We leave the door to the Foreign Quarter Waistworks, turn right, west, continue down the hall and across the atrium on the same level, then follow the opposite corridor west on the other side of the atrium all the way to Jobasha's door. I must warn you: unless these troublesome fools are persuaded to behave like civilized beings, there may be fighting and killing if we try to travel together.",,
1,id_1185824150198654170,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Greeting,,"Yes, %PCName. I am sorry for all the trouble. If you don't mind, I'd like to go to my friend's bookstore. There I can answer all your questions.",,
1,id_275135313271619737,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Greeting,,"Yes, %PCName. I simply wish to go to my friend's bookstore, but these troublesome fools are trying to threaten me. They hate my race, and I think they are spoiling for a fight. Perhaps you can speak with them, and persuade them to leave us alone. I warn you... say the wrong thing, and they may attack us both.",,
1,id_255697001506325394,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Greeting,,"Yes, %PCName. We travel together to Jobasha's Rare Books. When we arrive at my friend's bookstore, I will answer your questions there.",,
1,id_2446243852524230618,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Greeting,,"Yes, thank you very much. We should be free from distraction here. Now, I said I'd tell you about the Nerevarine cult so you can report back to Caius. And I don't know of any Sixth House cult, but I can tell you what I do know.",,
1,id_2799159172401615208,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"Yes, you may be worthy. Your first test is to find Grandmaster Eno Hlaalu. By tradition he lives in the secret tunnels under the Arena here in Vivec. Only the Grandmaster can allow foreigners like us to join.",,
1,id_2555422906701421176,huleeya,Huleeya,Argonian,Male,Morag Tong,Thrall,Topic,,"You have destroyed the Devil Dagoth Ur, and ended the Blight in Morrowind. Now, I wonder, will you fulfill the other ancient prophecies of the Nerevarine? Will you drive the foreigners from the land, and restore the ancient lands and rights of the Ashlander peoples?",,
1,id_206684523190984478,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,Are you going to bring here here? She would be safe.,,
1,id_108169654132513017,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,Are you going to bring here here? She would be safe.,,
1,id_94563146523955157,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,Does the Imperial cult intend to insult us thus by using such an unworthy mouthpiece to solicit alms? Leave us. Immediately.,,
1,id_25353247152314820831,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"If you will check your records, citizen, you will see that the province of Argonia has already given alms for the poor.",,
1,id_486556011656210881,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"It is good that you brought her here. We have heard tales of drugs being smuggled inside these poor people. There seems to be no low the smugglers and slavers won't stoop to for profit. We will give her the help she needs. Thank you, and please take this in return. Perhaps it will help you in funding other missions of goodwill. Take care.",,
1,id_17721977623622912,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"Reeh-Jah? He sounds like one of our people, but I do not know him myself.",,
1,id_2658413319245776771,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"She is in good hands now. Thank you, %PCName.",,
1,id_1028216430290646705,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"Thank you for bringing this to our attention. Surely someone has exceeded his authority, and jeopardized our Mission by disregarding the unjust laws of this land. I trust you will not mention this to others, since you are admittedly eager to maintain our good will.",,
1,id_26446944255231636,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"Thank you for bringing this to our attention. Surely someone has exceeded his authority, and jeopardized our Mission by disregarding the unjust laws of this land. I trust you will not mention this to others, since you are admittedly eager to maintain our good will.",,
1,id_2269724944245921205,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,The Imperial cult has our respect. But we are disappointed that the Imperial cult does not speak out against the inhumane practices of slavery in Morrowind. We take this disappointment into consideration when determining the generosity of our support. I'm afraid we have no donation to offer at this time.,,
1,id_14484145711280732528,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"The Imperial cult has our respect. We are disappointed that the Imperial cult does not speak out against the inhumane practices of slavery in Morrowind. But perhaps you are right. It is by demonstrating our superior commitment to civilization and humanity that we best disprove the Dunmer's barbaric insistence that we are no more than animals. Please accept this donation to the Imperial cult on behalf of the province of Argonia, with our thanks.",,
1,id_18853478199388158,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"The Imperial cult has our respect. We are disappointed that the Imperial cult does not speak out against the inhumane practices of slavery in Morrowind. But we agree with you, that this is not sufficient reason to cause the needy to suffer for want of our province's generosity. Therefore, we ask you to accept this donation as alms for the poor on behalf of the province of Argonia.",,
1,id_55283621646222356,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,We heard of the death of this poor slave. At least he did not die in captivity.,,
1,id_984727539316418937,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,We heard the slave had been killed. This is a very sad thing.,,
1,id_120501284514593885,Im_Kilaya,Im-Kilaya,Argonian,Male,Twin Lamps,Abolitionist,Topic,,"We will get him back to his people. Soon, by the Root, he will be back among his people, with the sweet smell of the Hist making fire in his veins.",,
