Done,Conflict,Source,InfoId,Race,Gender,SpeakerId,FactionId,FactionRank,DialogueText
TRUE,FALSE,Patch for Purists,_26212170721798626081,Nord,Male,aenar,,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
TRUE,FALSE,Patch for Purists,_312191161952730475,Nord,Male,aenar,,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
TRUE,FALSE,Patch for Purists,_15092246993258912382,Nord,Male,bm_reinhardt,,,"I bow before you, my chieftain! You have slain the Udyrfrykte and claimed Thirsk as your own. Only the greatest warrior could kill such an ancient beast!"
FALSE,FALSE,Patch for Purists,_13458304612612714556,Nord,Female,svenja snow-song,,,"The Udyrfrykte is a remorseless monster with a taste for human flesh. According to legend, he has been sealed within his lair for centuries. The entrance is on the shore of Lake Fjalding, but it's covered with ice. How could he have escaped? Why now? Wait...the strange fire on the lake. You must have seen it. I do not know what sorcery caused that fell flame, but it must have melted the ice! If this is true, the Udyrfrykte is free to walk to lands. %PCCLass, the beast must be stopped."
FALSE,FALSE,Patch for Purists,_11122264981429311414,Nord,Female,svenja snow-song,,,"You have done the impossible and slain the ancient beast, %PCClass. The bards will sing of your valor for ages to come!"
FALSE,FALSE,Patch for Purists,_213775370309620778,Nord,Female,svenja_outside,,,"You have done the impossible and slain the ancient beast, %PCClass. The bards will sing of your valor for ages to come!"
TRUE,FALSE,Patch for Purists,_262392295884573913,Imperial,Male,Constans Atrius,,,"Yes, he's dead. You killed him, remember?"
TRUE,FALSE,Patch for Purists,_19982286102496918517,Imperial,Male,Falco Galenus,,,"He's the local Factor, and is in charge of development and mining for Raven Rock. You can find him at the Fort; he's been given quarters above the Imperial shrine. I have my suspicions that he has ulterior motives for accepting this position, however."
TRUE,FALSE,Patch for Purists,_19444126321447125865,Nord,Male,Briring,,,"The two most common herd animals of the Ashlanders are the guar and the shalk. The guar is a large biped, trained as a beast of burden, and raised for meat and hides. Wild guars are encountered in the wilderness; they're usually quite peaceful. The shalk is a large, unaggressive beetle, raised for meat and resin from its shells."
TRUE,FALSE,Patch for Purists,_8237287811732916219,Dark Elf,Male,tendris vedran,,,Black anther is a flowering plant that grows in the Ascadian Isles and along Azura's Coast.
TRUE,FALSE,Patch for Purists,_105551432248822453,High Elf,Male,anarenen,,,Black anther is a flowering plant that grows in the Ascadian Isles and along Azura's Coast.
FALSE,FALSE,Patch for Purists,_897828908230022683,Dark Elf,Male,tendris vedran,,,Green lichen is a hardy primitive plant with modest magical properties that grows in the West Gash and on Sheogorad.
TRUE,FALSE,Patch for Purists,_31411165042710830913,High Elf,Male,anarenen,,,Green lichen is a hardy primitive plant with modest magical properties that grows in the West Gash and on Sheogorad.
FALSE,FALSE,Patch for Purists,_1791529551199246334,Breton,Female,,,,"I could sell you a Wizard's Staff, but they are quite expensive at 5000 septims. However, I also know of a former member of our order, Anirne, who may still have her Wizard's Staff."
FALSE,FALSE,Patch for Purists,_1791529551199246334,Dark Elf,Male,,,,"I could sell you a Wizard's Staff, but they are quite expensive at 5000 septims. However, I also know of a former member of our order, Anirne, who may still have her Wizard's Staff."
FALSE,FALSE,Patch for Purists,_1791529551199246334,Dark Elf,Female,,,,"I could sell you a Wizard's Staff, but they are quite expensive at 5000 septims. However, I also know of a former member of our order, Anirne, who may still have her Wizard's Staff."
FALSE,FALSE,Patch for Purists,_23359258473099221179,High Elf,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Imperial,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Breton,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Breton,Female,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Dark Elf,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Nord,Female,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Orc,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Nord,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Orc,Female,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Redguard,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Imperial,Female,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Redguard,Female,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Dark Elf,Female,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_23359258473099221179,Wood Elf,Male,,,,You were visited by Tiber Septim! We heard this -- we were told that the Oracle of the Imperial Cult in the Imperial Chapels of Ebonheart says you saw Tiber Septim. Did you see him in the flesh? Did you see his ghost? Did he come and speak to you? Is that true? Wonders never cease.
FALSE,FALSE,Patch for Purists,_2666933972698219806,Imperial,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Imperial,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Dark Elf,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_8293918517117031,Imperial,Male,,,,"That is the purpose of the Ristaag, a ritual hunt we Skaal perform in times of great need. It is done to please the All-Maker, to show him our gratitude for the gifts he has given us."
FALSE,FALSE,Patch for Purists,_2666933972698219806,Khajiit,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Nord,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Breton,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Redguard,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Dark Elf,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Wood Elf,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_8293918517117031,Imperial,Female,,,,"That is the purpose of the Ristaag, a ritual hunt we Skaal perform in times of great need. It is done to please the All-Maker, to show him our gratitude for the gifts he has given us."
FALSE,FALSE,Patch for Purists,_2666933972698219806,Wood Elf,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Nord,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Orc,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Argonian,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,High Elf,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Breton,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_8293918517117031,Dark Elf,Male,,,,"That is the purpose of the Ristaag, a ritual hunt we Skaal perform in times of great need. It is done to please the All-Maker, to show him our gratitude for the gifts he has given us."
FALSE,FALSE,Patch for Purists,_2666933972698219806,Argonian,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Redguard,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,High Elf,Female,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Orc,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_2666933972698219806,Khajiit,Male,,,,Warlords
FALSE,FALSE,Patch for Purists,_8293918517117031,Khajiit,Female,,,,"That is the purpose of the Ristaag, a ritual hunt we Skaal perform in times of great need. It is done to please the All-Maker, to show him our gratitude for the gifts he has given us."
FALSE,FALSE,Patch for Purists,_8293918517117031,Nord,Male,,,,"That is the purpose of the Ristaag, a ritual hunt we Skaal perform in times of great need. It is done to please the All-Maker, to show him our gratitude for the gifts he has given us."
