Done,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,id_1444219234163709208,edryno arethi,Edryno Arethi,Dark Elf,Female,Hlaalu,House Cousin,Topic,,"Yes, this is the one. Here, take these 500 drakes as a finder's fee."
,id_1079514763229815196,edryno arethi,Edryno Arethi,Dark Elf,Female,Hlaalu,House Cousin,Topic,,"Yngling just told me you cured the blighted rats. Since you also spared the game rats, Yngling told me to pay you 1000 drakes."
,id_168011655124876907,edryno arethi,Edryno Arethi,Dark Elf,Female,Hlaalu,House Cousin,Topic,,"Yngling just told me you killed the blighted rats. Since it looks like you spared most of the game rats, Yngling told me to pay you 1000 drakes."
,id_1864589583235217734,ethal seloth,Ethal Seloth,Dark Elf,Female,Telvanni,Oathman,Greeting,,"Your time has come, %PCRace!"
,id_275542387028617392,falanu indaren,Falanu Indaren,Dark Elf,Female,,,Topic,,"There were at least three of them; they seemed to come out of nowhere. My husband, Drerel Indaren tried to fight them off, but they were too much for him, and he was forced to flee. I tried to play dead, in hopes the hounds would find no sport in me. I just hope I can find Drerel before the hounds come back."
,id_2691292701868521581,falura llervu,Falura Llervu,Dark Elf,Female,,,Topic,,"Are we ready to travel together to Zainab camp? Do not worry if we must cross water, for I am an excellent swimmer. But take care to protect me from wild beasts and bandits, for I have not learned any of the arts of war. I do know a few spells, but they are the spells of a household slave, and will probably be of little use if we are in danger. So. Shall we go now?"
,id_22578187491334325445,fevasa saryon,Fevasa Saryon,Dark Elf,Female,,,Topic,,"Normally a single betty netch will have a harem of five or six bull netch, but we keep the bull-betty ratio closer to one-to-one for faster breeding. Tends to make our betty netch a little more aggressive than they are in the wild."
,id_25341288892235127519,gadela andus,Gadela Andus,Dark Elf,Female,,,Topic,,I didn't see a thing. What my customers do is their own business.
,id_2246030530654710114,galero andaram,Galero Andaram,Dark Elf,Female,Temple,Curate,Greeting,,"Welcome to our little Almsivi chapel. Pardon our informal surroundings, but we are guests here of House Telvanni, and apparently they have no more spacious, well-lit accommodations available for the Temple faithful. Still, we have all the services you'd expect to find in a much larger Temple."
,id_3103267973128916632,galyn arvel,Galyn Arvel,Dark Elf,Female,,,Topic,,"So, you know of the Twin Lamps. We could use your aid in our struggle against slavery."
,id_2368029490148805117,hlireni indavel,Hlireni Indavel,Dark Elf,Female,,,Topic,,"Ah. I see. You propose that I permit these poor Ahemmusa tribesmen to come take shelter here on the island, and in return, you won't kill me. So the game is 'Challenge and Bluff'. And, given the apparent high level of your skills, I hesitate to call your bluff. So. You win. I concede. I can't speak for the Ordinators, of course, but I promise you may bring the Ahemmusa here, and my followers will not harm them. I swear on the Mad God."
,id_11989208482831924119,hlireni indavel,Hlireni Indavel,Dark Elf,Female,,,Topic,,"Ah. I see. You propose that I permit these poor Ahemmusa tribesmen to come take shelter here on the island, and in return, you won't kill me. So the game is 'Challenge and Bluff'. And, given your rather impressive reputation, I hesitate to call your bluff. So. You win. I concede. I can't speak for the Ordinators, of course, but I promise you may bring the Ahemmusa here, and my followers will not harm them. I swear on the Mad God."
,id_1935914985132526094,idroso vendu,Idroso Vendu,Dark Elf,Female,Telvanni,Oathman,Greeting,,I'm sorry. I'm busy right now.
,id_170692844684458,ilmeni dren,Ilmeni Dren,Dark Elf,Female,Hlaalu,House Cousin,Topic,,"There are teachers in the Mages Guilds, but they often do not have enough books to teach from. Go to a bookstore and find the books 'Annotated Anuad' and 'ABCs for Barbarians'. Bring a copy of each of these to Vala Catraso in the Ald'ruhn Guild of Mages."
,id_2995218854214322988,irvama othrelas,Irvama Othrelas,Dark Elf,Female,,,Topic,,"Normally a single betty netch will have a harem of five or six bull netch, but we keep the bull-betty ratio closer to one-to-one for faster breeding. Tends to make our betty netch a little more aggressive than they are in the wild."
,id_17408283361375012932,kummu,Kummu,Dark Elf,Female,Ashlanders,Hearthfriend,Greeting,,"You have slain one of the peace-loving Erabenimsun. You deserve to die. Though we have no champion to bring us justice, we still have our pride. We will not speak with you, even though you threaten to murder us, too."
,id_18070182741515911818,kurapli,Kurapli,Dark Elf,Female,Ashlanders,Initiate,Greeting,,"Welcome, %PCName. Welcome, Urshilaku Nerevarine. I have only these few humble items to offer you. Or, perhaps, there is something you wish to discuss?"
,id_5874294311950918765,kurapli,Kurapli,Dark Elf,Female,Ashlanders,Initiate,Greeting,,"Welcome, %PCName. Welcome, Urshilaku Nerevarine. I have only these few humble items to offer you. Or, perhaps, there is something you wish to discuss?"
,id_26563136502914214839,llunela hleran,Llunela Hleran,Dark Elf,Female,Telvanni,Wizard,Topic,Master,"There is a book, 'Secrets of Dwemer Animunculi', which has been lost for many years. I know that this books lies in the Vampire-infested ruins of Galom Daeus. When I have this book in my possession, your stronghold will be the first in ages to be guarded by Dwemer Centurions."
,id_23782324311315258,llunela hleran,Llunela Hleran,Dark Elf,Female,Telvanni,Wizard,Topic,,"Yes, I want you to check on your stronghold, which is being built on the alleged site of Uvirith's Grave. I will mark it on your map. Go there and speak with Gashnakh gra-Mughol, the foreman in charge of constructing your stronghold."
,id_1652623272852632620,llunela hleran,Llunela Hleran,Dark Elf,Female,Telvanni,Wizard,Topic,Master,You have brought me the book 'Secrets of Dwemer Animunculi'. Soon you will have a stronghold that rivals that of Uvirith himself.
,id_1173015566849415373,maela kaushad,Maela Kaushad,Dark Elf,Female,,,Topic,,"Corprus is a deadly disease that attacks a victim's mind and body. Victims grow mad and violent, and their bodies sprout wild, revolting growths. This disease comes from contact with corprus beasts or other blight monsters."
,id_32381159192783722455,maela kaushad,Maela Kaushad,Dark Elf,Female,,,Topic,,"In Morrowind you worry about three kinds of disease -- common disease, blight disease, and corprus disease. Common disease isn't so bad. You can get cured at shrines or temples easily -- but you need to get cured, or people don't want to talk with you. Blight disease is more serious, and potions and cures are harder come by. Corprus disease can't be cured. And some say vampirism is a disease. But the only cure for a vampire is destroying it. Policy on vampires is 'kill on sight'. Or 'run on sight'."
,id_230461277511921321,manirai,Manirai,Dark Elf,Female,Ashlanders,Guide,Greeting,,"You have slain one of the peace-loving Erabenimsun. You deserve to die. Though we have no champion to bring us justice, we still have our pride. We will not speak with you, even though you threaten to murder us, too."
,id_1995418581643631720,manirai,Manirai,Dark Elf,Female,Ashlanders,Guide,Topic,,"You wish to be named Erabenimsun Nerevarine? Never. Not while Ashkhan Ulath-Pal and his war-loving Erabenimsun live. They all hate Outlanders, and are proud and haughty, and will never suffer an Outlander to rule them. If you would be Nerevarine of the Erabenimsun, you must kill Ulath-Pal and his supporters, the gulakhans Ahaz, Ranabi, and Ashu-Ahhe. Then you must help me make peace-loving Erabenimsun Gulakhan Han-Ammu our ashkhan. Ashkhan Han-Ammu could then name you Erabenimsun Nerevarine."
,id_311520703114309224,Marena Gilnith,Marena Gilnith,Dark Elf,Female,,,Topic,,"Sunel Hlas, you say? Hmm... I think I've heard the name before, but can't remember where. Whew. Okay, I'm really trusting your judgement, %PCName. Tell him to meet me at the Winged Guar two days from now. I hope he's nice..."
,id_59809181197121642,Marena Gilnith,Marena Gilnith,Dark Elf,Female,,,Topic,,"Ugh. I like flattery as much as the next girl, %PCName, but he really laid it on too thick. It got annoying after a while. If this is the kind of man you think I'd be interested in, clearly we've both wasted our time and energy on this. In fact, I think we probably shouldn't talk at all anymore. The last thing I need is a constant reminder of how badly this went. Goodbye, %PCName."
,id_186031325674083625,mehra milo,Mehra Milo,Dark Elf,Female,Temple,Initiate,Topic,,"I do not care for Temple politics. But I have read 'Progress of Truth', and it troubles me. I have friends, former priests, who have gone into hiding, so I am bound to come to the attention of the Ordinators. I am careful, but I'm afraid. I'm no secret agent, like you or Caius. Sooner or later I, too, must go into hiding. If it is not too late. When you return to Caius, tell him I am worried, and that if something goes wrong, I will leave a message under the agreed code word 'amaya'."
,id_133612291843529903,mehra milo,Mehra Milo,Dark Elf,Female,Temple,Initiate,Topic,,"When you get out of here, look for a woman named Blatta Hateria on the East Docks of Ebonheart. Tell her I sent you, and that you want to 'go fishing'. She'll bring you to Holamayan by boat. I'll meet you there, and we'll get the lost prophecies from Gilvas Barelo, the leader of the Dissident priests. And magic conceals the Holamayan entrance -- speak to Vevrana Aryon, a monk at the dock at Holamayan, about the hidden entrance."
,id_258291189453055914,melvure rindu,Melvure Rindu,Dark Elf,Female,Temple,Acolyte,Topic,,"Absorption spells transfer fundamental attributes from the victim to the caster. For the duration of the spell, the victim's attributes are drained, while the caster's attributes are increased. At the end of the spell effect, attributes return to normal. The most common of these mysticism spells are: absorb agility, absorb endurance, absorb fatigue, absorb health, absorb intelligence, absorb luck, absorb personality, absorb speed, absorb strength, absorb willpower, and absorb magicka."
,id_69432022895031746,melvure rindu,Melvure Rindu,Dark Elf,Female,Temple,Acolyte,Topic,,"Attribute-damaging spells actually destroy the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The victim's attributes are reduced permanently. The most common of these destruction spells are: curse agility, curse endurance, curse fatigue, curse health, curse intelligence, curse luck, curse personality, curse speed, curse strength, curse willpower, and curse magicka."
