Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,,,,,,,,,,,,,,,,,,,,id_931645952895514436,,,,,,,Topic,,"Our rules are equally simple. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another cult member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and you shall be expelled from the cult. Now, %PCName. Do you wish to join?"
,,,,,,,,,,,,,,,,,,,,id_1171026857307445138,,,,,,,Topic,,"Our doctrines are simple. We acknowledge the divinity of the Nine Divines: Akatosh, Dibella, Arkay, Zenithar, Mara, Stendarr, Kynareth, Julianos, and Tiber Septim. We preach the Nine Virtues: Humility, Inspiration, Piety, Work, Compassion, Justice, Ambition, Learning, and Civility. Our Emperor is the Defender of the Faith, and the Empire is the worldly working of the Divine Plan. We pledge aid and comfort to all citizens in need, and serve the Emperor and Empire at his will."
,,,,,,,,,,,,,,,,,,,,id_1351230495117214619,,,,,,,Topic,,"To serve and glorify the Nine Divines, you must cultivate a noble personality and a strong will. Respect the magical arts, especially the colleges of Restoration, Mysticism, and Conjuration. Those who swear to avoid bloodshed, to take the field unarmored, to fight only with blunt weapons, are especially praiseworthy. Knowledge of enchantments and the gift of diplomatic speech are other qualities we look for in our initiates."
,,,,,,,,,,,,,,,,,,,,id_12408259581540119541,,,,,,,Topic,,"All mortals are weak. But your will to make amends is praiseworthy. You are now again, a member of the cult. But I caution you. Do not again forget yourself, for there is no further recourse if you should be expelled once more."
,,,,,,,,,,,,,,,,,,,,id_2196898952846710261,,,,,,,Topic,,"Please reconsider, %PCName, and come to us again. There is great strength and comfort in the solace of the Nine."
,,,,,,,,,,,,,,,,,,,,id_1068023481210125110,,,,,,,Topic,,"With greatest sorrow, we must turn away our faces. You have done the unforgivable, and are henceforth cast out from our community."
,,,,,,,,,,,,,,,,,,,,id_2037310632894118071,,,,,,,Topic,,"You've been expelled from the Imperial cult. If you heartily repent your misdeeds, we will give you a second chance -- only one second chance -- to return as a member of our community. Do you wish to atone?"
,,,,,,,,,,,,,,,,,,,,id_2454416001137612162,,,,,,,Topic,,"You are already a member of the Imperial Cult, %PCRank %PCName."
,,,,,,,,,,,,,,,,,,,,id_1699416384765524239,,,,,,,Topic,,"We accept all citizens of good character and earnest faith. We ask only a one-time pledge of 50 drakes to aid us in our good works. Thereafter, the only cost of membership comes when you use our health, healing, and blessing shrines -- modest fees which help us spread the blessings of the Nine to those less fortunate than ourselves. Do you wish to join the Imperial Cult? Or would you rather I review the Imperial cult requirements and doctrines with you before you join?"
,,,,,,,,,,,,,,,,,,,,id_1017330103221051829,,,,,,,Topic,,"I'm sorry for you, and for your misfortunes. Perhaps your attributes are so greatly reduced by curse or disease. But in your case, I'm afraid we cannot offer membership."
,,,,,,,,,,,,,,,,,,,,id_31986419155198072,,,,,,,Topic,,"Speak with Ygfa at Fort Pelagiad, Syloria Siruliulus at Fort Buckmoth, Somutis Vunnis at Fort Moonmoth, Ruccia Conician in the Grand Council Chambers in Ebonheart, or Lalatia Varian in the Imperial Chapels at Ebonheart."
,,,,,,,,,,,,,,,,,,,,id_2585332132899910599,,,,,,,Topic,,"Speak with Ygfa at Fort Pelagiad, Syloria Siruliulus at Fort Buckmoth, Somutis Vunnis at Fort Moonmoth, Ruccia Conician in the Grand Council Chambers in Ebonheart, or Lalatia Varian in the Imperial Chapels at Ebonheart. And here's my copy of 'For my Gods and Emperor'. It's a handbook for members of the Imperial cult. Keep it. Read it. It may help you decide whether you should join the Imperial cult."
,,,,,,,,,,,,,,,,,,,,id_32766151232851324457,,,,,,,Topic,,"We also say -- do not harm one another. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and be expelled from the cult."
,,,,,,,,,,,,,,,,,,,,id_2773719852676918111,,,,,,,Topic,,"We also say -- do not harm one another. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and be expelled from the cult."
,,,,,,,,,,,,,,,,,,,,id_20524287722718822899,,,,,,,Topic,,"We also say -- do not harm one another. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and be expelled from the cult."
,,,,,,,,,,,,,,,,,,,,id_12240140712626816890,,,,,,,Topic,,"We also say -- do not harm one another. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and be expelled from the cult."
,,,,,,,,,,,,,,,,,,,,id_4537116762174511574,,,,,,,Topic,,"We also say -- do not harm one another. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and be expelled from the cult."
,,,,,,,,,,,,,,,,,,,,id_28505157263243918061,,,,,,,Topic,,"We also say -- do not harm one another. It is forbidden to attack another person of the Imperial cult, and of course, forbidden to kill another member. It is forbidden to steal from another member, whether by open theft or by covert pickpocketing. It is forbidden to trespass upon the private property of another member -- private property being understood to be anything behind a locked door. Break any one of these rules, and be expelled from the cult."
,,,,,,,,,,,,,,,,,,,,id_3204931205981425685,,,,,,,Topic,,"We look to the Nine Divines as models for living a good and virtuous life. Each of the Nine represent different aspects of life, and how it should be lived. But the simplest statement of our doctrines is -- help and protect one another. The stronger one is, the wealthier one is, the more one bears responsibility for helping and protecting others. One's first duty, of course, is to one's fellow members of the Imperial Cult. But after that, one should help and protect any needy persons."
,,,,,,,,,,,,,,,,,,,,id_1099151811304922870,,,,,,,Topic,,"We look to the Nine Divines as models for living a good and virtuous life. Each of the Nine represent different aspects of life, and how it should be lived. But the simplest statement of our doctrines is -- help and protect one another. The stronger one is, the wealthier one is, the more one bears responsibility for helping and protecting others. One's first duty, of course, is to one's fellow members of the Imperial Cult. But after that, one should help and protect any needy persons."
,,,,,,,,,,,,,,,,,,,,id_3034235782467924146,,,,,,,Topic,,"We look to the Nine Divines as models for living a good and virtuous life. Each of the Nine represent different aspects of life, and how it should be lived. But the simplest statement of our doctrines is -- help and protect one another. The stronger one is, the wealthier one is, the more one bears responsibility for helping and protecting others. One's first duty, of course, is to one's fellow members of the Imperial Cult. But after that, one should help and protect any needy persons."
,,,,,,,,,,,,,,,,,,,,id_26930303051780323041,,,,,,,Topic,,"We look to the Nine Divines as models for living a good and virtuous life. Each of the Nine represent different aspects of life, and how it should be lived. But the simplest statement of our doctrines is -- help and protect one another. The stronger one is, the wealthier one is, the more one bears responsibility for helping and protecting others. One's first duty, of course, is to one's fellow members of the Imperial Cult. But after that, one should help and protect any needy persons."
,,,,,,,,,,,,,,,,,,,,id_78081883988338627,,,,,,,Topic,,"We look to the Nine Divines as models for living a good and virtuous life. Each of the Nine represent different aspects of life, and how it should be lived. But the simplest statement of our doctrines is -- help and protect one another. The stronger one is, the wealthier one is, the more one bears responsibility for helping and protecting others. One's first duty, of course, is to one's fellow members of the Imperial Cult. But after that, one should help and protect any needy persons."
,,,,,,,,,,,,,,,,,,,,id_18239119183266925548,,,,,,,Topic,,"We look to the Nine Divines as models for living a good and virtuous life. Each of the Nine represent different aspects of life, and how it should be lived. But the simplest statement of our doctrines is -- help and protect one another. The stronger one is, the wealthier one is, the more one bears responsibility for helping and protecting others. One's first duty, of course, is to one's fellow members of the Imperial Cult. But after that, one should help and protect any needy persons."
,,,,,,,,,,,,,,,,,,,,id_311432816459092724,,,,,,,Topic,,I hear you returned the bowl that was stolen from Piernette and Armond Beluelle. That was very good of you.
,,,,,,,,,,,,,,,,,,,,id_29821279033098976,,,,,,,Topic,,I hear you returned the bowl that was stolen from Piernette and Armond Beluelle. That was very good of you.
,,,,,,,,,,,,,,,,,,,,id_190364998301576064,,,,,,,Topic,,We heard how you treated Piernette Beluelle. It's disgraceful. You should give her that bowl.
,,,,,,,,,,,,,,,,,,,,id_168297702745827943,,,,,,,Topic,,We heard how you treated Piernette Beluelle. It's disgraceful. You should give her that bowl.
,,,,,,,,,,,,,,,,,,,,id_30230295202232913799,,,,,,,Topic,,"Really? A Breton woman, Piernette Beluelle, lives on a farm to the east of Pelagiad, east of Dren Plantation and across Lake Hairan. Perhaps you should speak with her. Piernette Beluelle is a friend of Ygfa, the healer at Fort Pelagiad. Perhaps Ygfa can give you better directions to Piernette's farm."
,,,,,,,,,,,,,,,,,,,,id_22740284191090024659,,,,,,,Topic,,"There are a couple of them near this town. There's Ginith to the northwest and Rethandus to the northeast. There may be others, but I don't know where."
,,,,,,,,,,,,,,,,,,,,id_512612503352915535,,,,,,,Topic,,"I have heard of it, but do not know where to find a copy. Try looking in Vivec."
,,,,,,,,,,,,,,,,,,,,id_16772168391998024515,,,,,,,Topic,,"A rumor says the Emperor has repealed the War Tax. We've heard nothing official here, but it's about damn time. We haven't had a war in ten years."
,,,,,,,,,,,,,,,,,,,,id_3147819605242949632,,,,,,,Topic,,"The Nerevarine Prophecies are fulfilled. The Devil is dead, the Blight is gone, and the False Gods are revealed. You have triumphed at Red Mountain, guided by Azura's hand."
,,,,,,,,,,,,,,,,,,,,id_8446153961906731679,,,,,,,Topic,,"We are living in strange times, outlander. The voices that speak in dreams say the Sleeper awakes. Dagoth Ur stirs beneath Red Mountain, and all his hosts shall spill forth and spoil the land. So it is said. And then you come, the prophesied one. Strange times. When will you go to Red Mountain to face the Devil Dagoth Ur? You go with our blessing."
,,,,,,,,,,,,,,,,,,,,id_32756145961797316361,,,,,,,Topic,,"Hmm. Is that all true? That is a very interesting ring. It is part of the story of Nerevar, the ring Moon-and-Star, that none may wear but Nerevar himself. You should talk to Ashkhan Kaushad. The ashkhan is very curious about this outlander who claims to be the Nerevarine."
,,,,,,,,,,,,,,,,,,,,id_2419512526283228869,,,,,,,Topic,,"It does not matter. It is not a big thing. But you should talk to Ashkhan Kaushad, if you know something about this outlander who claims to be the Nerevarine. The ashkhan has heard the rumors, and is very curious."
,,,,,,,,,,,,,,,,,,,,id_1559829511966430110,,,,,,,Topic,,"We heard rumors. Some outlander says he is the Nerevarine. So you are that outlander? What do you say to that, eh?"
